MES,REGIAO_PAIS,POPULACAO,CID_TIPO,SEXO,BENEF_TIPO,STATUS_BENEFICIARIO,QTD_BENEFICIOS,TAXA_BENEFICIOS
2025-01-01,Sudeste,88617693,Traumatismos e envenenamentos,Masculino,Auxílio Doenca Previdenciário,Facultativo,108,0.12187182530242578
2025-01-01,Sudeste,88617693,Traumatismos e envenenamentos,Masculino,Auxílio Doenca Previdenciário,Optante Pela Lei 6.184/74,1,0.0011284428268743126
2025-01-01,Sudeste,88617693,Traumatismos e envenenamentos,Masculino,Auxílio Doenca Previdenciário,Segurado Especial,286,0.3227346484860535
2025-01-01,Sudeste,88617693,Traumatismos e envenenamentos,Masculino,Auxílio Doenca por Acidente do Trabalho,Autônomo,3,0.003385328480622938
2025-01-01,Sudeste,88617693,Traumatismos e envenenamentos,Masculino,Auxílio Doenca por Acidente do Trabalho,Desempregado,5,0.005642214134371564
2025-01-01,Sudeste,88617693,Traumatismos e envenenamentos,Masculino,Auxílio Doenca por Acidente do Trabalho,Doméstico,9,0.010155985441868815
2025-01-01,Sudeste,88617693,Traumatismos e envenenamentos,Masculino,Auxílio Doenca por Acidente do Trabalho,Empregado,3158,3.5636224472690796
2025-01-01,Sudeste,88617693,Traumatismos e envenenamentos,Masculino,Auxílio Doenca por Acidente do Trabalho,Segurado Especial,2,0.0022568856537486253
2025-01-01,Sul,31113021,Circulatório,Feminino,Amp. Social Pessoa Portadora Deficiencia,Facultativo,1,0.003214088403694389
2025-01-01,Sul,31113021,Circulatório,Feminino,Auxílio Doenca Previdenciário,Autônomo,229,0.736026244446015
2025-01-01,Sul,31113021,Circulatório,Feminino,Auxílio Doenca Previdenciário,Desempregado,142,0.4564005533246032
2025-01-01,Sul,31113021,Circulatório,Feminino,Auxílio Doenca Previdenciário,Doméstico,49,0.15749033178102506
2025-01-01,Sul,31113021,Circulatório,Feminino,Auxílio Doenca Previdenciário,Empregado,412,1.3242044223220883
2025-01-01,Sul,31113021,Circulatório,Feminino,Auxílio Doenca Previdenciário,Facultativo,88,0.28283977952510625
2025-01-01,Sul,31113021,Circulatório,Feminino,Auxílio Doenca Previdenciário,Segurado Especial,57,0.18320303901058016
2025-01-01,Sul,31113021,Circulatório,Feminino,Auxílio Doenca por Acidente do Trabalho,Empregado,11,0.03535497244063828
2025-01-01,Sul,31113021,Circulatório,Masculino,Amp. Social Pessoa Portadora Deficiencia,Desempregado,1,0.003214088403694389
2025-01-01,Sul,31113021,Circulatório,Masculino,Aposentadoria Invalidez Previdenciária,Autônomo,1,0.003214088403694389
2025-01-01,Sul,31113021,Circulatório,Masculino,Auxílio Doenca Previdenciário,Autônomo,359,1.1538577369262857
2025-01-01,Sul,31113021,Circulatório,Masculino,Auxílio Doenca Previdenciário,Desempregado,311,0.999581493548955
2025-01-01,Sul,31113021,Circulatório,Masculino,Auxílio Doenca Previdenciário,Doméstico,2,0.006428176807388778
2025-01-01,Sul,31113021,Circulatório,Masculino,Auxílio Doenca Previdenciário,Empregado,579,1.8609571857390512
2025-01-01,Sul,31113021,Circulatório,Masculino,Auxílio Doenca Previdenciário,Facultativo,41,0.13177762455146994
2025-01-01,Sul,31113021,Circulatório,Masculino,Auxílio Doenca Previdenciário,Segurado Especial,80,0.25712707229555115
2025-01-01,Sul,31113021,Circulatório,Masculino,Auxílio Doenca por Acidente do Trabalho,Empregado,11,0.03535497244063828
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Feminino,Auxílio Doenca Previdenciário,Autônomo,213,0.6846008299869049
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Feminino,Auxílio Doenca Previdenciário,Desempregado,210,0.6749585647758216
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Feminino,Auxílio Doenca Previdenciário,Doméstico,49,0.15749033178102506
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Feminino,Auxílio Doenca Previdenciário,Empregado,441,1.4174129860292255
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Feminino,Auxílio Doenca Previdenciário,Facultativo,73,0.23462845346969038
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Feminino,Auxílio Doenca Previdenciário,Segurado Especial,54,0.173560773799497
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Feminino,Auxílio Doenca por Acidente do Trabalho,Empregado,25,0.08035221009235972
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Masculino,Auxílio Doenca Previdenciário,Autônomo,81,0.2603411606992455
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Masculino,Auxílio Doenca Previdenciário,Desempregado,136,0.43711602290243684
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Masculino,Auxílio Doenca Previdenciário,Empregado,189,0.6074627082982395
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Masculino,Auxílio Doenca Previdenciário,Facultativo,12,0.03856906084433267
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Masculino,Auxílio Doenca Previdenciário,Segurado Especial,25,0.08035221009235972
2025-01-01,Sul,31113021,Doenças do sistema nervoso,Masculino,Auxílio Doenca por Acidente do Trabalho,Empregado,12,0.03856906084433267
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Feminino,Auxílio Doenca Previdenciário,Autônomo,55,0.17677486220319139
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Feminino,Auxílio Doenca Previdenciário,Desempregado,39,0.1253494477440812
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Feminino,Auxílio Doenca Previdenciário,Doméstico,12,0.03856906084433267
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Feminino,Auxílio Doenca Previdenciário,Empregado,114,0.3664060780211603
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Feminino,Auxílio Doenca Previdenciário,Facultativo,19,0.061067679670193394
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Feminino,Auxílio Doenca Previdenciário,Segurado Especial,10,0.032140884036943894
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Masculino,Auxílio Doenca Previdenciário,Autônomo,37,0.11892127093669239
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Masculino,Auxílio Doenca Previdenciário,Desempregado,41,0.13177762455146994
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Masculino,Auxílio Doenca Previdenciário,Empregado,70,0.22498618825860722
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Masculino,Auxílio Doenca Previdenciário,Facultativo,8,0.025712707229555112
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Masculino,Auxílio Doenca Previdenciário,Segurado Especial,8,0.025712707229555112
2025-01-01,Sul,31113021,"Doenças endócrinas, nutricionais e metabólicas",Masculino,Auxílio Doenca por Acidente do Trabalho,Empregado,2,0.006428176807388778
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Feminino,Auxílio Doenca Previdenciário,Autônomo,15,0.04821132605541583
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Feminino,Auxílio Doenca Previdenciário,Desempregado,21,0.06749585647758216
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Feminino,Auxílio Doenca Previdenciário,Doméstico,4,0.012856353614777556
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Feminino,Auxílio Doenca Previdenciário,Empregado,58,0.18641712741427457
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Feminino,Auxílio Doenca Previdenciário,Facultativo,2,0.006428176807388778
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Feminino,Auxílio Doenca Previdenciário,Segurado Especial,5,0.016070442018471947
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Feminino,Auxílio Doenca por Acidente do Trabalho,Empregado,3,0.009642265211083167
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Masculino,Auxílio Doenca Previdenciário,Autônomo,30,0.09642265211083166
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Masculino,Auxílio Doenca Previdenciário,Desempregado,39,0.1253494477440812
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Masculino,Auxílio Doenca Previdenciário,Empregado,90,0.289267956332495
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Masculino,Auxílio Doenca Previdenciário,Facultativo,2,0.006428176807388778
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Masculino,Auxílio Doenca Previdenciário,Segurado Especial,6,0.019284530422166334
2025-01-01,Sul,31113021,Doenças infecciosas e parasitárias,Masculino,Auxílio Doenca por Acidente do Trabalho,Empregado,2,0.006428176807388778
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca Previdenciário,Autônomo,1666,5.354671280554852
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca Previdenciário,Desempregado,1465,4.70863951141228
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca Previdenciário,Doméstico,311,0.999581493548955
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca Previdenciário,Empregado,2137,6.8685069186949095
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca Previdenciário,Facultativo,522,1.6777541467284711
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca Previdenciário,Segurado Especial,420,1.3499171295516432
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca por Acidente do Trabalho,Desempregado,2,0.006428176807388778
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca por Acidente do Trabalho,Doméstico,6,0.019284530422166334
2025-01-01,Sul,31113021,Doenças osteomusculares,Feminino,Auxílio Doenca por Acidente do Trabalho,Empregado,180,0.57853591266499
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca Previdenciário,Autônomo,1087,3.4937140948158008
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca Previdenciário,Desempregado,1247,4.007968239406902
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca Previdenciário,Doméstico,10,0.032140884036943894
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca Previdenciário,Empregado,1922,6.177477911900615
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca Previdenciário,Facultativo,132,0.42425966928765935
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca Previdenciário,Optante Pela Lei 6.184/74,1,0.003214088403694389
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca Previdenciário,Segurado Especial,386,1.240638123826034
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca por Acidente do Trabalho,Doméstico,2,0.006428176807388778
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca por Acidente do Trabalho,Empregado,216,0.694243095197988
2025-01-01,Sul,31113021,Doenças osteomusculares,Masculino,Auxílio Doenca por Acidente do Trabalho,Segurado Especial,4,0.012856353614777556
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Doenca Previdenciário,Autônomo,41,0.13177762455146994
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Doenca Previdenciário,Desempregado,68,0.21855801145121842
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Doenca Previdenciário,Doméstico,12,0.03856906084433267
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Doenca Previdenciário,Empregado,684,2.198436468126962
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Doenca Previdenciário,Facultativo,5,0.016070442018471947
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Doenca Previdenciário,Segurado Especial,8,0.025712707229555112
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Salario Maternidade,Autônomo,11,0.03535497244063828
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Salario Maternidade,Desempregado,13,0.041783149248027056
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Salario Maternidade,Doméstico,1,0.003214088403694389
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Feminino,Auxílio Salario Maternidade,Empregado,2,0.006428176807388778
2025-01-01,Sul,31113021,"Gravidez, parto e puerpério",Masculino,Auxílio Doenca Previdenciário,Empregado,1,0.003214088403694389
2025-01-01,Sul,31113021,Neoplasias (tumores),Feminino,Amp. Social Pessoa Portadora Deficiencia,Desempregado,2,0.006428176807388778
2025-01-01,Sul,31113021,Neoplasias (tumores),Feminino,Amp. Social Pessoa Portadora Deficiencia,Doméstico,1,0.003214088403694389
2025-01-01,Sul,31113021,Neoplasias (tumores),Feminino,Auxílio Doenca Previdenciário,Autônomo,474,1.5234779033511403
2025-01-01,Sul,31113021,Neoplasias (tumores),Feminino,Auxílio Doenca Previdenciário,Desempregado,351,1.1281450296967306
2025-01-01,Sul,31113021,Neoplasias (tumores),Feminino,Auxílio Doenca Previdenciário,Doméstico,82,0.26355524910293987
2025-01-01,Sul,31113021,Neoplasias (tumores),Feminino,Auxílio Doenca Previdenciário,Empregado,887,2.850896414076923
2025-01-01,Sul,31113021,Neoplasias (tumores),Feminino,Auxílio Doenca Previdenciário,Facultativo,122,0.3921187852507154
2025-01-01,Sul,31113021,Neoplasias (tumores),Feminino,Auxílio Doenca Previdenciário,Segurado Especial,86,0.2764116027177174
2025-01-01,Sul,31113021,Neoplasias (tumores),Masculino,Amp. Social Pessoa Portadora Deficiencia,Desempregado,1,0.003214088403694389
2025-01-01,Sul,31113021,Neoplasias (tumores),Masculino,Auxílio Doenca Previdenciário,Autônomo,223,0.7167417140238488
2025-01-01,Sul,31113021,Neoplasias (tumores),Masculino,Auxílio Doenca Previdenciário,Desempregado,186,0.5978204430871563
2025-01-01,Sul,31113021,Neoplasias (tumores),Masculino,Auxílio Doenca Previdenciário,Empregado,372,1.1956408861743126
2025-01-01,Sul,31113021,Neoplasias (tumores),Masculino,Auxílio Doenca Previdenciário,Facultativo,25,0.08035221009235972
2025-01-01,Sul,31113021,Neoplasias (tumores),Masculino,Auxílio Doenca Previdenciário,Segurado Especial,76,0.24427071868077357
2025-01-01,Sul,31113021,Neoplasias (tumores),Masculino,Auxílio Doenca por Acidente do Trabalho,Empregado,2,0.006428176807388778
2025-01-01,Sul,31113021,Outros,Feminino,Amp. Social Pessoa Portadora Deficiencia,Desempregado,1,0.003214088403694389
2025-01-01,Sul,31113021,Outros,Feminino,Aposentadoria Invalidez Previdenciária,Empregado,1,0.003214088403694389
2025-01-01,Sul,31113021,Outros,Feminino,Auxílio Doenca Previdenciário,Autônomo,700,2.2498618825860723
2025-01-01,Sul,31113021,Outros,Feminino,Auxílio Doenca Previdenciário,Desempregado,480,1.5427624337733066
2025-01-01,Sul,31113021,Outros,Feminino,Auxílio Doenca Previdenciário,Doméstico,134,0.4306878460950482
2025-01-01,Sul,31113021,Outros,Feminino,Auxílio Doenca Previdenciário,Empregado,2179,7.003498631650074
2025-01-01,Sul,31113021,Outros,Feminino,Auxílio Doenca Previdenciário,Facultativo,159,0.5110400561874079
2025-01-01,Sul,31113021,Outros,Feminino,Auxílio Doenca Previdenciário,Optante Pela Lei 6.184/74,1,0.003214088403694389
2025-01-01,Sul,31113021,Outros,Feminino,Auxílio Doenca Previdenciário,Segurado Especial,191,0.6138908851056283
2025-01-01,Sul,31113021,Outros,Feminino,Auxílio Doenca por Acidente do Trabalho,Empregado,26,0.08356629849605411
2025-01-01,Sul,31113021,Outros,Masculino,Amp. Social Pessoa Portadora Deficiencia,Desempregado,1,0.003214088403694389
2025-01-01,Sul,31113021,Outros,Masculino,Auxílio Doenca Previdenciário,Autônomo,630,2.024875694327465
2025-01-01,Sul,31113021,Outros,Masculino,Auxílio Doenca Previdenciário,Desempregado,515,1.6552555279026102
2025-01-01,Sul,31113021,Outros,Masculino,Auxílio Doenca Previdenciário,Doméstico,4,0.012856353614777556
2025-01-01,Sul,31113021,Outros,Masculino,Auxílio Doenca Previdenciário,Empregado,1713,5.505733435528488
2025-01-01,Sul,31113021,Outros,Masculino,Auxílio Doenca Previdenciário,Facultativo,43,0.1382058013588587
2025-01-01,Sul,31113021,Outros,Masculino,Auxílio Doenca Previdenciário,Segurado Especial,180,0.57853591266499
2025-01-01,Sul,31113021,Outros,Masculino,Auxílio Doenca por Acidente do Trabalho,Empregado,61,0.1960593926253577
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Feminino,Auxílio Doenca Previdenciário,Autônomo,486,1.562046964195473
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Feminino,Auxílio Doenca Previdenciário,Desempregado,1123,3.609421277348799
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Feminino,Auxílio Doenca Previdenciário,Doméstico,67,0.2153439230475241
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Feminino,Auxílio Doenca Previdenciário,Empregado,2151,6.91350415634663
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Feminino,Auxílio Doenca Previdenciário,Facultativo,154,0.4949696141689359
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Feminino,Auxílio Doenca Previdenciário,Segurado Especial,98,0.3149806635620501
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Feminino,Auxílio Doenca por Acidente do Trabalho,Empregado,82,0.26355524910293987
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Masculino,Auxílio Doenca Previdenciário,Autônomo,256,0.8228066313457636
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Masculino,Auxílio Doenca Previdenciário,Desempregado,799,2.5680566345518168
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Masculino,Auxílio Doenca Previdenciário,Doméstico,1,0.003214088403694389
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Masculino,Auxílio Doenca Previdenciário,Empregado,1065,3.4230041499345245
2025-01-01,Sul,31113021,Transtornos mentais e comportamentais,Masculino,Auxílio Doenca Previdenciário,Facultativo,51,0.16391850858841384
